,texto,polaridad
589,Maximiliano Guerra dijo que el lenguaje inclusivo 'es una payasada' y generó polémica Sorpresa en MasterChef Celebrity: Juanse quedó eliminado.,Neutral
590,Sorpresa en MasterChef Celebrity: Juanse quedó eliminado Diputados prorroga las sesiones remotas y votan los cambios en el Impuesto a las Ganancias la semana que viene.,Neutral
591,Diputados prorroga las sesiones remotas y votan los cambios en el Impuesto a las Ganancias la sem... TRISTE FINAL 😔,Neutral
592,Compró un cachorro de border collie por 1.400 dólares y murió en sus brazos seis horas después: d... Arrancan las audiencias para definir las subas del gas.,Neutral
593,Arrancan las audiencias para definir las subas del gas La enfermera y modelo de trajes de baño que no dejó de trabajar durante la pandemia de Covid-19.,Neutral
594,"La enfermera y modelo que no dejó de trabajar durante la pandemia de Covid-19 Son sub 45, no tienen tarjeta de crédito y desconfían de los bancos: los usuarios de las fintech.",Neutral
595,"Son sub 45, no tienen tarjeta de crédito y desconfían de los bancos Elección en la UCR de Córdoba: Mario Negri y Ramón Mestre se atribuyen el triunfo y celebran.",Neutral
596,Elección en la UCR de Córdoba: Mario Negri y Ramón Mestre se atribuyen el triunfo y celebran Dejó temprano la escuela y a los 33 años su empresa de moda online vale 147 millones de dólares.,Neutral
597,Dejó temprano la escuela y a los 33 años su empresa de moda online vale 147 millones de dólares Otro municipio del GBA se suma a la tendencia de hacer peatonal una zona de bares.,Neutral
598,Otro municipio del GBA se suma a la tendencia de hacer peatonal una zona de bares Venus Star Point 2021: qué significa y cuándo es el 'Día del Amor' este año.,Neutral
599,"Venus Star Point 2021: qué significa y cuándo es el 'Día del Amor' este año Hay una tendencia levemente favorable para uno de ellos, aunque en los últimos diez enfrentamientos la balanza se inclinó para el otro lado.",Neutral
600,Así quedó el historial entre Boca-River: cómo están hasta ahora los números entre ambos equipos VIDEO: un hombre murió y otros tres resultaron heridos de gravedad al ser alcanzados por un rayo.,Neutral
601,"Un hombre murió y otros tres resultaron heridos de gravedad al ser alcanzados por un rayo Tiene 14 años, manejaba un auto en González Catán y mató a un hombre que viajaba en bicicleta.",Neutral
602,"Tiene 14 años, manejaba un auto y mató a un hombre que viajaba en bicicleta OPINIÓN: El caso de Losardo desnudó el poder de Cristina en el gabinete. También avanza sobre la gestión Guzmán. El Presidente, obligado a cambiar un alfil por otro para no parecer débil. Por Walter Schmidt.",Neutral
603,"El desafío de Alberto Fernández, cómo disimular el doble comando Una mujer fue al hospital por una lesión en su tobillo y descubrió que nació como hombre y es intersexual",Neutral
604,Una mujer fue al hospital por una lesión y descubrió que es intersexual 🔴 Ángel Di María se enteró en pleno partido del robo en su casa en París y el secuestro de su familia.,Neutral
605,Ángel Di María se enteró en pleno partido del robo en su casa y el secuestro de su familia Impuestos: la larga lista de cambios que elevan la presión fiscal en el mandato de Alberto Fernández.,Neutral
606,Impuestos: la larga lista de cambios que elevan la presión fiscal en el mandato de Alberto Fernández Cuatro de cada 10 vacunados contra el Covid viven en el Conurbano: cuáles son los municipios que lideran y los más rezagados.,Neutral
607,Cuatro de cada 10 vacunados contra el coronavirus viven en el Conurbano Matías Kulfas: 'La inflación no se puede combatir sólo con controles de precios'.,Neutral
608,Matías Kulfas: 'La inflación no se puede combatir sólo con controles de precios' DESCUBRIMIENTO: reinfectados y asintomáticos de Covid comparten una misma respuesta inmune del organismo.,Neutral
609,"Covid-19: reinfectados y asintomáticos comparten una misma respuesta inmune del organismo Premios Grammy 2021: la alfombra roja de la gran fiesta de la música, en imágenes.",Neutral
610,"Premios Grammy 2021: la alfombra roja de la gran fiesta de la música, en imágenes Apuñaló más de 100 veces a su madre y la decapitó.",Neutral
611,Apuñaló más de 100 veces a su madre y la decapitó Revés para Angela Merkel en Alemania: verdes y socialdemócratas ganaron en las elecciones regionales.,Neutral
612,Revés para Angela Merkel: verdes y socialdemócratas ganaron en las elecciones regionales Rocío Oliva renunció a 'Polémica en el bar' y suena un nombre polémico para reemplazarla.,Neutral
613,"Rocío Oliva renunció a 'Polémica en el bar' y suena un nombre polémico para reemplazarla Duras críticas a la policía de Londres por reprimir el homenaje a Sarah Everard, una mujer asesinada por un agente.",Neutral
614,"Duras críticas a la policía de Londres por reprimir el homenaje a Sarah Everard, una mujer asesin... El noble gesto del Pulga Rodríguez con una fanática de Colón.",Positivo
615,El noble gesto del Pulga Rodríguez con una fanática de Colón Está dispuesta a vender su riñón para salvar a su hermana.,Positivo
616,"'Vendo mi riñón porque necesito US$ 25.000', la desesperación de un joven para salvar a su hermana EMOCIONADO: Fito Páez ganó su primer premio Grammy, a mejor álbum de rock o alternativo latino por ""La conquista del espacio"", y lo recibió con emoción por videoconferencia acompañado por seres queridos. Más: clar.in/2Q3rybz Sky Rojo en Netflix: Lali Espósito contó todo sobre las escenas de sexo.",Neutral
617,Sky Rojo en Netflix: Lali Espósito contó todo sobre las escenas de sexo ¡ORGULLO NACIONAL! 🙌🏻,Neutral
618,El bitcoin volvió a batir su propio récord y llegó a los US$ 60.000 Los goles increíbles que erró Boca antes del empate de River.,Neutral
619,Los goles increíbles que erró Boca antes del empate de River El museo más importante de Nueva York considera vender obras de arte para pagar sueldos y gastos.,Neutral
620,El museo más importante de NYC considera vender obras de arte para pagar sueldos y gastos Campaña de inmunización en la Ciudad. Más: http://clar.in/3cvW9pF La Ciudad espera vacunar a toda la población de riesgo antes de julio.,Neutral
621,La Ciudad espera vacunar a toda la población de riesgo antes de julio Cacerolazo en la puerta de la casa de la vicepresidenta Cristina Kirchner en reclamo a la vuelta a clases presenciales en la provincia de Santa Cruz. El inexplicable gol que no pudo concretar River a los 44 del segundo tiempo.,Negativo
622,El inexplicable gol que no pudo concretar River a los 44 del segundo tiempo Un chico de 19 años fue asesinado y otro resultó herido tras un ataque a balazos desde una moto en Córdoba.,Negativo
623,Un chico de 19 años fue asesinado y otro resultó herido tras un ataque a balazos Los mejores memes del empate entre Boca y River en el Superclásico.,Neutral
624,"Los mejores memes del empate entre Boca y River en el Superclásico Boca - River, por la Copa de la Liga Profesional: goles, resumen y resultado.",Neutral
625,"Boca - River, por la Copa de la Liga Profesional: goles, resumen y resultado Tras 18.000 terremotos en una semana, esperan una impactante erupción volcánica repleta de lava.",Neutral
626,"Tras 18.000 terremotos en una semana, esperan una impactante erupción volcánica repleta de lava Adam Levine será vecino de Meghan Markle y el príncipe Harry: la millonaria mansión que compró.",Neutral
627,Adam Levine será vecino de Meghan Markle y el príncipe Harry: la mansión que compró Presión para que Diputados no deje caer la ley que obliga al uso de biocombustibles.,Neutral
628,Presión para que Diputados no deje caer la ley que obliga al uso de biocombustibles Clásico caliente: ¿estuvieron bien los expulsados del Boca - River?,Neutral
629,Clásico caliente: ¿estuvieron bien los expulsados del Boca - River? El escalofriante relato de los ex comandantes de las FARC sobre los secuestros en Colombia.,Neutral
630,El escalofriante relato de los ex comandantes de las FARC sobre los secuestros en Colombia Coronavirus en Argentina: confirman 3.697 nuevos contagios y otras 24 muertes en las últimas 24 horas.,Neutral
631,"Coronavirus en Argentina: confirman 3.697 nuevos contagios y otras 24 muertes en las últimas 24 h... Fito Páez ganó su primer premio Grammy, a mejor álbum de rock o alternativo latino por ""La conquista del espacio"". Más: http://clar.in/30FeJpS La vacuna rusa Sputnik V en Europa Oriental: ¿Arma de propaganda o bendición contra el coronavirus?.",Negativo
632,La vacuna rusa en Europa Oriental: ¿Arma de propaganda o bendición contra el coronavirus? ORGULLO NACIONAL,Negativo
633,Fito Páez ganó un Premio Grammy: 'Me siento muy inmenso y lleno de amor' Cómo es la casa hecha con contenedores que vale 4.000.000 de dólares.,Neutral
634,Cómo es la casa hecha con contenedores que vale 4.000.000 de dólares Holanda se suma a los países de Europa que suspenden el uso de la vacuna de AstraZeneca.,Neutral
635,Holanda se suma a los países de Europa que suspenden el uso de la vacuna de AstraZeneca OPINIÓN: Los conflictos de herencia de Maradona se podrían haber evitado. Por Guillermo Borda.,Neutral
636,Los conflictos de herencia de Maradona se podrían haber evitado El emotivo reencuentro de Karina La Princesita y su madre en 'La peña de Morfi'.,Neutral
637,"El emotivo reencuentro de Karina La Princesita y su madre en 'La peña de Morfi' Ultima versión de Ganancias, aquel no de Cristina Kirchner a Daniel Scioli y el avión de Miguel Angel Pichetto.",Neutral
638,"Ultima versión de Ganancias, aquel no de Cristina Kirchner a Daniel Scioli y el avión de Miguel A... Esta vez, Gallardo se aseguró de que no escucharan sus reclamos. ¿Qué hizo?",Neutral
639,"Esta vez, Gallardo se aseguró de que no escucharan sus reclamos. ¿Qué hizo? Violencia en Rosario: un fenómeno sin solución y un reclamo desesperado.",Neutral
640,Violencia en Rosario: un fenómeno sin solución y un reclamo desesperado Uno de los 44 egresados que volvieron contagiados de coronavirus de Cancún es hijo de Diego Santilli.,Neutral
641,Uno de los 44 egresados que volvieron contagiados de Covid de Cancún es hijo de Santilli La paradisíaca isla en la cual todos los visitantes son asesinados.,Neutral
642,La paradisíaca isla en la cual todos los visitantes son asesinados Un taxi chocó a una moto en la que viajaba toda una familia: la mamá y su hija de 5 años murieron.,Neutral
643,Un taxi chocó a una moto en la que viajaba toda una familia: la mamá y su hija murieron Jey Mammón reveló el estrecho vínculo que mantiene con el Papa Francisco.,Neutral
644,Jey Mammón reveló el estrecho vínculo que mantiene con el Papa Francisco Premios Grammy 2021: todos los ganadores minuto a minuto.,Neutral
645,"Premios Grammy 2021: todos los ganadores minuto a minuto FELICIDAD: a los 102 años, la vacunaron tras un año de encierro y hubo fiesta en su geriátrico",Neutral
646,"A los 102 años, la vacunaron tras un año de encierro y hubo fiesta en su geriátrico ALERTA EN CHILE: a pesar de la vacunación sigue en alza la tasa de contagios y fallecidos por coronavirus.",Neutral
647,"Alerta en Chile: a pesar de la vacunación siguen creciendo los contagios y fallecidos por Covid CRISIS: el MET de Nueva York se plantea desprenderse de algunas piezas como “medida temporal” para paliar la difícil situación económica que atraviesa por la pandemia. Más: http://clar.in/3qG835q ""DOS AÑOS DE INMUNIDAD CONTRA EL CORONAVIRUS"", es lo que afirmaron los creadores de la vacuna rusa Sputnik V.",Neutral
648,"Según sus creadores, la vacuna rusa Sputnik V garantiza dos años de inmunidad contra el coronavirus Cómo encarar otro año sin planes de mediano plazo por la segunda ola de la pandemia",Neutral
649,Cómo encarar otro año sin planes de mediano plazo por la segunda ola de la pandemia VANDALISMO,Neutral
650,"Las valiosas joyas con oro y plata robadas de la Catedral de Lomas de Zamora Con críticas internas, Alberto Fernández termina de definir el reemplazo de Marcela Losardo.",Neutral
651,"Alberto Fernández termina de definir el reemplazo de Marcela Losardo Sudamérica, a un mes de su decisivo 'superdomingo' electoral que diseñará un nuevo mapa regional.",Neutral
652,"Sudamérica, a un mes de su decisivo 'superdomingo' electoral que diseñará un nuevo mapa regional Nicolás Kreplak descartó volver a la fase 1 y mostró preocupación por la situación en Brasil.",Neutral
653,Kreplak descartó volver a la fase 1 y mostró preocupación por la situación en Brasil En la bombonera se juega el segundo Superclásico del año. ¡Mirá todas las fotos de este partidazo!,Neutral
654,Boca-River: todas las fotos de un Superclásico que paraliza al país DESOLADOR 😭,Neutral
655,Cambio climático: expertos hablan de un futuro 'espantoso' Nicolás Kreplak descartó volver a la fase 1 y mostró preocupación por la situación en Brasil. Más: http://clar.in/38FNdNn La increíble historia del mensaje que la NASA envió a los extraterrestres en 1972.,Neutral
656,"La increíble historia del mensaje que la NASA envió a los extraterrestres en 1972 OPINIÓN: La caída de Losardo es una consecuencia de la pérdida de autoridad, algo que ya se convirtió en tendencia. Por Ricardo Kirschbaum.",Neutral
657,"Después de Losardo, comienza el asedio a Guzmán En La Bombonera, Boca Juniors y River Plate se enfrentan en el segundo Superclásico del año.",Neutral
658,"AHORA: comienza el Superclásico del fútbol argentino en La Bombonera Antes de los tres goles, Cristiano Ronaldo metió una patada de KO.",Neutral
659,"Antes de los tres goles, Cristiano Ronaldo metió una patada de KO OPINIÓN: Al principio, como todo el peronismo, la soja se bancó persecuciones y proscripciones. Hoy cotiza en Chicago a 527 dólares por tonelada. Creer o reventar. Por Alejandro Borensztein.",Neutral
660,"Más peronista que la soja La historia de Amanda, la mendocina más longeva en ser vacunada contra el coronavirus. Más: http://clar.in/30L5yUZ Batman vs. Ironman: un estudio revela quién es el superhéroe más rico",Neutral
661,Batman vs. Ironman: un estudio revela quién es el superhéroe más rico El desesperado pedido de Paula Chaves en sus redes sociales.,Neutral
662,El desesperado pedido de Paula Chaves en sus redes sociales INCREÍBLE 😳,Neutral
663,"Transformaron un bus de dos pisos en una increíble casa todos los lujos En La Bombonera, Boca Juniors y River Plate se enfrentan en el segundo Superclásico del año.",Neutral
664,"Boca - River, por la Copa de la Liga Profesional: previa y formaciones, en directo La furia de Alberto Fernández, la bronca del Gobierno con Arcioni y las dudas por la seguridad tras los piedrazos en Chubut.",Neutral
665,"La furia de Alberto Fernández, la bronca del Gobierno con Arcioni y las dudas por la seguridad Cómo es el búnker que salvará al mundo en caso de la llegada del Apocalipsis.",Neutral
666,"Cómo es el búnker que salvará al mundo en caso de la llegada del Apocalipsis El padre de la víctima pidió la detención de las sospechosas, que fueron identificadas por su hija.",Neutral
667,"Tres chicas la sorprendieron desde atrás y le dieron una paliza: tiene fractura de cráneo Violencia en Chubut: lo apuntaron por el ataque a Alberto, pero él dice que es un perejil y rechaza a las mineras.",Neutral
668,"Violencia en Chubut: lo apuntaron por el ataque a Alberto, pero él dice que es un perejil y recha... A Alberto Fernández ya se le rebelan los propios y Larreta paga caro sus últimos tropiezos.",Neutral
669,"A Alberto Fernández ya se le rebelan los propios y Larreta paga caro sus últimos tropiezos El Museo Metropolitano de Arte, más conocido como el Met, se plantea desprenderse de algunas piezas como 'medida temporal'.",Neutral
670,"El museo más importante de Nueva York considera vender obras de arte para pagar sueldos Pata Villanueva fue trasladada a Buenos Aires en un avión sanitario y ""evoluciona de manera favorable"".",Neutral
671,Pata Villanueva fue trasladada a Buenos Aires en un avión sanitario Hallan en Egipto el cementerio de mascotas más antiguo del mundo,Neutral
672,"Descubren en Egipto el cementerio de mascotas más antiguo del mundo OPINIÓN: La caída de Losardo es una consecuencia de la pérdida de autoridad, algo que ya se convirtió en tendencia. Por Ricardo Kirschbaum.",Neutral
673,"Después de Losardo, comienza el asedio a Guzmán La extraña aparición de una tortuga albina sorprende a los expertos.",Neutral
674,La extraña aparición de una tortuga albina ultra rara sorprende a los expertos El expresidente dijo que no se cansará de pedir justicia por los hechos violentos durante la crisis de 2019.,Neutral
675,Evo Morales dice que esclarecer el supuesto golpe de Estado es defender la democracia en Bolivia IMPACTANTE HALLAZGO,Neutral
676,"Un jubilado descubrió un palacio medieval debajo de su jardín fortunadamente, según la Astrología este mes hay un día aún mucho más poderoso para el romance y la pasión... Y falta muy poco.",Neutral
677,"Venus Star Point 2021: qué significa y cuándo es el 'Día del Amor' este año Ocurrió en San Rafael, Mendoza.",Neutral
678,Pelea y muerte en una fiesta clandestina: matan a una joven de 22 años de un balazo OPINIÓN: Cómo Cristina devora las fichas de Alberto y La Cámpora se ancló en el poder. Por Eduardo van der Kooy.,Neutral
679,"Cómo Cristina devora las fichas de Alberto y La Cámpora se ancló en el poder ""QUE ABRAN LAS ESCUELAS""",Neutral
680,Reclamo por la vuelta de las clases presenciales frente a la casa de Cristina Kirchner Encontró una serpiente venenosa bebé escondida dentro de su inhalador para el asma,Neutral
681,Encontró una serpiente venenosa bebé escondida dentro de su inhalador para el asma Publicó un hilo con una serie de mensajes y se convirtió en tendencia.,Neutral
682,Maximiliano Guerra dijo que el lenguaje inclusivo 'es una payasada' y generó revuelo Leonel Pernía se tomó revancha y es el primer ganador de la nueva temporada del Súper TC2000.,Neutral
683,"Leonel Pernía se tomó revancha y es el primer ganador de la nueva temporada del Súper TC2000 Pablo Echarri criticó a Beatriz Sarlo por el escándalo de las vacunas vip. Más: http://clar.in/3qLBItW OPINIÓN: ""La caída de Losardo es una consecuencia de la pérdida de autoridad, algo que ya se convirtió en tendencia"". Por: Ricardo Kirschbaum.",Neutral
684,"Después de Losardo, comienza el asedio a Guzmán Dura crítica de Pablo Echarri a Beatriz Sarlo.",Neutral
685,Pablo Echarri criticó a Beatriz Sarlo por el escándalo de las vacunas vip La escalera del Santo Sepulcro que nadie puede mover desde hace 300 años.,Neutral
686,La escalera del Santo Sepulcro que nadie puede mover desde hace 300 años Tomás Redrado dijo que su padre nunca volvió a estar en pareja con ella y estalló un nuevo escándalo.,Neutral
687,El hijo de Martín Redrado desmintió la reconciliación de su papá con Luciana Salazar Inter no afloja: le ganó sobre la hora a Torino con un gol de Lautaro Martínez.,Neutral
688,Inter no afloja: le ganó sobre la hora a Torino con un gol de Lautaro Martínez El goleador de Flamengo intentó esconderse debajo de una mesa para no ser reconocido. Investigan si era uno de los organizadores.,Neutral
689,"Detuvieron a Gabigol en San Pablo: estaba en una fiesta dentro de casino clandestino VIP Tras siete meses cerrado, el Aeroparque reabre con pista nueva: cuánto mide y qué otras obras se hicieron. Más: http://clar.in/38Ger6q Una mujer fue al hospital por una lesión y descubrió que nació como hombre.",Neutral
690,"Una mujer fue al hospital por una lesión y descubrió que nació como hombre El compromiso del personal de salud y la organización del plan de vacunación masiva, claves para enfrentar la pandemia en Uruguay.",Neutral
691,Cómo es el plan de vacunación masiva para enfrentar la pandemia en Uruguay Un candidato presidencial peruano dice estar 'enamorado de la virgen María'.,Neutral
692,"Un candidato presidencial peruano dice estar 'enamorado de la virgen María' Tras siete meses cerrado, el Aeroparque reabre con pista nueva: cuánto mide y qué otras obras se hicieron.",Neutral
693,"Tras siete meses cerrado, el Aeroparque reabre con pista nueva ¿QUÉ TE PARECE LA MEDIDA?",Neutral
694,"Un club vacunará contra el Covid a todos los hinchas que vayan a ver partidos en su estadio ""Fue una gran impresión, muy amateur"".",Negativo
695,Miguel Ángel Pichetto cuestionó a la seguridad de Alberto Fernández Miguel Ángel Pichetto apuntó contra la seguridad del primer mandatario. Más: http://clar.in/3tnF3kN Los ictiosaurios eran grandes reptiles marinos con aspecto de pez y delfín que vivieron hace 150 millones de años.,Neutral
696,"Encontraron restos fósiles de un Ictiosaurio en un campo en Mendoza Antes del lanzamiento oficial de Primer Tiempo, Mauricio Macri cuestionó los “episodios aislados de intolerancia y fanatismo” contra su libro. Más: http://clar.in/3qPOho6 Dejó temprano la escuela y a los 33 años su empresa de moda online vale 147 millones de dólares",Neutral
697,"Dejó temprano la escuela y a los 33 años su empresa de moda online vale 147 millones de dólares Las víctimas se refugiaron bajo un árbol durante una tormenta eléctrica, algo que siempre se recomienda evitar.",Neutral
698,Un hombre murió y otros tres resultaron heridos de gravedad al ser alcanzados por un rayo Macri cuestionó los 'episodios aislados de intolerancia y fanatismo' contra su libro.,Neutral
699,Macri cuestionó los 'episodios aislados de intolerancia y fanatismo' contra su libro Hallan el manuscrito bíblico más antiguo de la historia: un pergamino desaparecido en el siglo XIX,Neutral
700,"Hallan el manuscrito bíblico más antiguo de la historia: desapareció en el siglo XIX El repartidor que estudiaba en la calle entre pedido y pedido, recibirá una beca.",Neutral
701,"El repartidor que estudiaba en la calle entre pedido y pedido, recibirá una beca TRISTE FINAL 😔",Neutral
702,Compró un cachorro de border collie por 1.400 dólares y murió en sus brazos seis horas después Alarma ambiental: los manatíes de Florida mueren en masa y temen su extinción,Neutral
703,Alarma ambiental: los manatíes de Florida mueren en masa y temen su extinción Recuperan los restos de la tripulación de un accidente aéreo después de 40 años.,Neutral
704,Después de 40 años recuperan los restos un accidente aéreo en la cordillera de los Andes Un estudio argentino advierte por las secuelas del coronavirus en pacientes leves,Neutral
705,Un estudio argentino advierte por las secuelas del coronavirus en pacientes leves La duda de Alberto Fernández y Cristina Kirchner: se demora el reemplazo de Marcela Losardo.,Neutral
706,Alberto Fernández y Cristina Kirchner cenaron el jueves en Olivos y se demora el reemplazo de Los... OPINIÓN: Cómo Cristina devora las fichas de Alberto y La Cámpora se ancló en el poder. Por Eduardo van der Kooy.,Neutral
707,Cómo Cristina devora las fichas de Alberto y La Cámpora se ancló en el poder ATERRADOR,Neutral
708,"Caminaba por el jardín de su casa y encontró a una beba de una semana enterrada viva OPINIÓN: Al principio, como todo el peronismo, la soja se bancó persecuciones y proscripciones. Hoy cotiza en Chicago a 527 dólares por tonelada. Creer o reventar. Por Alejandro Borensztein.",Neutral
709,"Más peronista que la soja La furia de Alberto Fernández, la bronca del Gobierno con Arcioni y las dudas por la seguridad tras los piedrazos en Chubut.",Neutral
710,"La furia de Alberto Fernández, la bronca del Gobierno con Arcioni y las dudas por la seguridad La profesora Graciela lucha para dar clases a niños indígenas sin conexión para aulas virtuales.",Neutral
711,La emotiva imagen de una maestra que viaja en canoa para dar clases ATENCIÓN ALÉRCIGOS,Neutral
712,"Descubren una proteína natural que frena alergias graves y asma, entre otras El ex arquero de la Selección Argentina y River será el nuevo entrenador de Newell's.",Positivo
713,El 'Mono' Germán Burgos es el nuevo técnico de Newell's VUELVEN LAS RESTRICCIONES 🚙,Neutral
714,"Vuelven las restricciones para estacionar en calles y avenidas en CABA El cordobés protagonizó un fuerte combate, que su rival logró desnivelar en el tercer round.",Negativo
715,El argentino Marcelo Rojo recibió un duro castigo en su debut en UFC La Fiscalía de Bolivia pidió seis meses de prisión preventiva para la ex presidenta Jeanine Áñez.,Neutral
716,Piden seis meses de prisión preventiva para la ex presidenta Jeanine Áñez A Alberto Fernández ya se le rebelan los propios y Larreta paga caro sus últimos tropiezos.,Neutral
717,A Alberto Fernández ya se le rebelan los propios y Larreta paga caro sus últimos tropiezos 📸Una selección de las imágenes más destacadas de la semana,Neutral
718,El mundo en imágenes: las mejores fotos de la semana En el elenco lo acompañan Ana de Armas y la ganadora del Oscar Helen Hunt.,Neutral
719,"Cómo es 'El empleado nocturno', con un testigo en peligro La irónica respuesta de Beatriz Sarlo a la esposa de Axel Kicillof, que la acusó de “cacarear”. Más: http://clar.in/3rPVuWz Beatriz Sarlo le contestó a la esposa de Axel Kicillof.",Neutral
720,"La irónica respuesta de Beatriz Sarlo a la esposa de Axel Kicillof, que la acusó de 'cacarear' GEMELOS POR EL MUNDO 💍",Neutral
721,"Hay un boom sin precedentes de gemelos en el mundo El entrenador de Boca Juniors tiene dos asignaturas pendientes en el duelo contra el que, que procurará saldar este domingo.",Neutral
722,Superclásico: las rachas que Miguel Ángel Russo busca quebrar ante River ¿TE GUSTAN LAS MATEMÁTICAS?,Neutral
723,"Este domingo se celebra el Día de Pi, la fiesta de las Matemáticas River, con la conducción del Muñeco, jugará este domingo por décima vez en el estadio de Boca en casi siete años.",Neutral
724,Superclásico: por qué Gallardo casi nunca se fue perdedor de La Boca como técnico Patricia Bullrich viaja a Chubut en medio de los incendios y dejó un mensaje para el Gobierno. Más: http://clar.in/38zhhdm Vikings en Netflix: el insalvable error histórico en la crucifixión de Athelstan,Neutral
725,"Vikings en Netflix: el insalvable error histórico en la crucifixión de Athelstan Hay una forma para volver a ver chats, archivos y videos borrados.",Neutral
726,Cómo recuperar mensajes eliminados en WhatsApp Descubren un meteorito más antiguo que la Tierra: se formó hace 4.500 millones de años en un protoplaneta,Neutral
727,"Descubren el meteorito más antiguo que la Tierra OPINIÓN: ""La caída de Losardo es una consecuencia de la pérdida de autoridad, algo que ya se convirtió en tendencia"". Por: Ricardo Kirschbaum.",Neutral
728,"Después de Losardo, comienza el asedio a Guzmán ¿LO PROBASTE? 🤸‍♀️",Neutral
729,"Qué es el niksen, el arte holandés de no hacer nada Ataque sicario una estación de servicio: le dispararon 20 balazos a un conocido abogado.",Neutral
730,Ataque sicario una estación de servicio: le dispararon 20 balazos a un conocido abogado SUPERCLÁSICO DE LA GRIETA,Neutral
731,Una encuesta midió si los hinchas de Boca y River están con Alberto Fernández o Macri Rusia sumerge un telescopio espacial gigante en el fondo del lago Baikal.,Neutral
732,Rusia sumerge un telescopio espacial gigante en el fondo del lago Baikal Cómo fue la reacción oficial luego de los piedrazos a la camioneta en la que se desplazaba la comitiva.,Neutral
733,"La furia de Alberto Fernández, la bronca del Gobierno con Arcioni y las dudas por la seguridad QUIÉN PUDIERA",Neutral
734,Una mujer 'vuela' con su auto entre las nubes al estilo Harry Potter POBRE LEÓN 😔,Neutral
735,"Un león embarazó a dos leonas, tuvo 5 cachorros y lo sometieron a una vasectomía La 'Armada Halley': se cumplen 35 años del primer encuentro cercano con el cometa más famoso.",Neutral
736,La 'Armada Halley': se cumplen 35 años del primer encuentro cercano con el cometa más famoso ¿El Estado se ha tomado todo el vino?🍷,Neutral
737,"Alertan que los impuestos al vino representan casi el 45% del precio en las góndolas La producción alcanzaría los 263,1 millones de toneladas, 3,5% más que el ciclo pasado. Más: http://clar.in/3tfdMRq OPINIÓN: Al principio, como todo el peronismo, la soja se bancó persecuciones y proscripciones. Hoy cotiza en Chicago a 527 dólares por tonelada. Creer o reventar. Por Alejandro Borensztein.",Neutral
738,Más peronista que la soja Buenas noticias para Brasil.,Neutral
739,"Brasil no para de crecer: proyectan una nueva suba en la cosecha y será récord OPINIÓN: ""La caída de Losardo es una consecuencia de la pérdida de autoridad, algo que ya se convirtió en tendencia"". Por: Ricardo Kirschbaum.",Neutral
740,"Después de Losardo, comienza el asedio a Guzmán ¿A DÓNDE FUERON?😳",Neutral
741,"Después de 11 años de lucha desalojaron a miles de ratas de una isla Murió Maximiliano Djerfy, ex guitarrista de Callejeros.",Neutral
742,"Murió Maximiliano Djerfy, ex guitarrista de Callejeros condenado por Cromañón Domingo de Superclásico en el fútbol argentino.",Neutral
743,Boca y River animarán un Superclásico que combina obligaciones Trenes: a dónde se puede viajar en la Argentina y cuánto cuestan los pasajes.,Neutral
744,"Trenes: a dónde se puede viajar en la Argentina y cuánto cuestan los pasajes Visionario, creó personajes a medidas de las marcas para su exitoso Titanes en el Ring: Yolanka, Dink-C, Capitán Minerva y STP.",Neutral
745,"Martín Karadagian, el primer titán de la publicidad argentina OPINIÓN: Cómo Cristina devora las fichas de Alberto y La Cámpora se ancló en el poder. Por Eduardo van der Kooy.",Neutral
746,"Cómo Cristina devora las fichas de Alberto y La Cámpora se ancló en el poder ""LO LLEVARON A LA BOCA DEL LOBO"" dijo.",Neutral
747,"Un ministro de Chubut acusó a la custodia presidencial por el ataque a Alberto Fernández La historia secreta del tarot: sus orígenes míticos, los antiguos tarots italianos y el tinte esotérico francés",Neutral
748,"La historia secreta del tarot: sus orígenes míticos, los antiguos tarots italianos y el tinte esotérico francés ANTICIPO DEL LIBRO DE MACRI",Neutral
749,"Anticipo del libro de Mauricio Macri donde habla de Cristina Kirchner El Gobierno encara con demasiados idas y vueltas los problemas que enfrenta en materia de inflación, deuda, energía, impuestos y la oposición.",Neutral
750,"Los zig zag de la economía de Alberto Fernández Delcy y Jorge Rodríguez, los sucesores de Maduro y ""el poder detrás del poder"" en Venezuela",Neutral
751,"Delcy y Jorge Rodríguez, los sucesores de Maduro y ""el poder detrás del poder"" en Venezuela Este jueves Macri presentará su libro, donde vuelca la experiencia de sus cuatro años en la Casa Rosada.",Neutral
752,Anticipo del libro de Mauricio Macri donde cuenta su relación con Hugo Moyano Pronóstico del tiempo en Capital y Gran Buenos Aires: cómo estará el domingo,Neutral
753,Pronóstico del tiempo en Capital y Gran Buenos Aires: cómo estará el domingo nan La duda de Alberto Fernández y Cristina Kirchner: se demora el reemplazo de Marcela Losardo.,Neutral
754,Alberto Fernández y Cristina Kirchner cenaron el jueves en Olivos y se demora el reemplazo de Los... La Pulga se mostró molesto con algunos fanáticos que lo interceptaron en el auto a la salida del entrenamiento.,Neutral
755,Messi se enojó con hinchas de Barcelona que intentaron filmarlo Denunció que fue víctima de acoso sexual en los bosques de Palermo.,Positivo
